Week,HTML,Page Views,Visits,Unique Visitors
2020-06-28,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/why-scotia-itrade/how-to-make-it,6179,4340,4033
2020-06-28,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/powerful-platforms/scotia-itrade,1954,1637,1071
2020-06-28,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/trading-fees/commissions-and-fee,1850,1601,1479
2020-06-28,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/forms-library.html,1356,1427,942
2020-06-28,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/investment-types/registered-acco,1504,1145,1032
2020-06-28,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/investment-types/open-a-practice,1110,872,792
2020-06-28,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne.html,944,794,429
2020-06-28,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte.html,211,163,153
2020-06-28,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/faq/jours-de-fermeture-de,121,113,98
2020-06-28,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/pourquoi-scotia-itrade/co,154,106,92
2020-06-28,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/tarification-concurrentie,95,65,58
2020-06-28,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/faq/horaire-des-jours-fer,64,58,56
2020-06-28,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte/liste-de,57,52,40
2020-06-28,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/options-de-placement/comp,46,34,34
2020-06-28,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/pourquoi-scotia-itrade/of,63,33,29
2020-07-05,https://www.scotiaitrade.com/en/direct-investing-and-online-trading.html,37680,31624,16996
2020-07-05,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/open-an-account.html,6483,5292,4614
2020-07-05,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/why-scotia-itrade/how-to-make-it,5919,4080,3728
2020-07-05,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/powerful-platforms/scotia-itrade,2636,2156,1450
2020-07-05,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/trading-fees/commissions-and-fee,2114,1823,1649
2020-07-05,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/forms-library.html,1557,1640,1074
2020-07-05,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/investment-types/registered-acco,1742,1231,1095
2020-07-05,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/why-scotia-itrade/special-offers,1656,1021,940
2020-07-05,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/investment-types/open-a-practice,1231,942,864
2020-07-05,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne.html,1055,872,494
2020-07-05,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/pourquoi-scotia-itrade/co,287,221,182
2020-07-05,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte.html,341,294,238
2020-07-05,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/tarification-concurrentie,115,75,68
2020-07-05,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte/liste-de,64,57,45
2020-07-05,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/options-de-placement/comp,64,38,38
2020-07-05,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/faq/contactez-nous.html,45,38,36
2020-07-05,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte/comptes-,54,32,29
2020-07-12,https://www.scotiaitrade.com/en/direct-investing-and-online-trading.html,36045,30976,16128
2020-07-12,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/open-an-account.html,6068,4926,4306
2020-07-12,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/why-scotia-itrade/how-to-make-it,5395,3582,3253
2020-07-12,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/powerful-platforms/scotia-itrade,2277,1927,1203
2020-07-12,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/trading-fees/commissions-and-fee,1967,1739,1574
2020-07-12,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/forms-library.html,1607,1708,1066
2020-07-12,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/investment-types/registered-acco,1624,1217,1054
2020-07-12,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/why-scotia-itrade/special-offers,1514,958,879
2020-07-12,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/investment-types/open-a-practice,1126,879,821
2020-07-12,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne.html,1054,873,466
2020-07-12,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/pourquoi-scotia-itrade/co,177,144,125
2020-07-12,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte.html,246,204,168
2020-07-12,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/tarification-concurrentie,120,75,70
2020-07-12,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte/liste-de,67,59,46
2020-07-12,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/options-de-placement/comp,66,48,48
2020-07-12,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte/comptes-,46,40,33
2020-07-12,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/pourquoi-scotia-itrade/of,44,29,26
2020-07-19,https://www.scotiaitrade.com/en/direct-investing-and-online-trading.html,35546,30439,16039
2020-07-19,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/open-an-account.html,5689,4668,4078
2020-07-19,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/why-scotia-itrade/how-to-make-it,5342,3524,3233
2020-07-19,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/powerful-platforms/scotia-itrade,2558,2216,1485
2020-07-19,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/trading-fees/commissions-and-fee,2005,1755,1565
2020-07-19,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/forms-library.html,1595,1703,1115
2020-07-19,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/why-scotia-itrade/special-offers,1886,1281,1172
2020-07-19,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/investment-types/registered-acco,1656,1281,1084
2020-07-19,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/investment-types/open-a-practice,1197,942,842
2020-07-19,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne.html,1170,932,437
2020-07-19,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte.html,236,202,156
2020-07-19,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/pourquoi-scotia-itrade/co,193,125,99
2020-07-19,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte/liste-de,66,60,50
2020-07-19,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/tarification-concurrentie,79,53,46
2020-07-19,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/pourquoi-scotia-itrade/of,55,47,46
2020-07-19,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/formation.html,49,45,41
2020-07-19,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/options-de-placement/comp,49,39,38
2020-07-26,https://www.scotiaitrade.com/en/direct-investing-and-online-trading.html,35288,30237,15540
2020-07-26,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/open-an-account.html,5658,4621,3911
2020-07-26,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/why-scotia-itrade/how-to-make-it,5014,3267,2977
2020-07-26,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/powerful-platforms/scotia-itrade,2352,2030,1245
2020-07-26,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/faqs/market-holiday-schedule.htm,1980,1900,1802
2020-07-26,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/trading-fees/commissions-and-fee,1929,1680,1531
2020-07-26,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/forms-library.html,1482,1554,1041
2020-07-26,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/investment-types/registered-acco,1694,1216,1032
2020-07-26,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/why-scotia-itrade/special-offers,1444,938,863
2020-07-26,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne.html,1153,949,446
2020-07-26,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/faq/horaire-des-jours-fer,182,177,174
2020-07-26,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/pourquoi-scotia-itrade/co,192,137,112
2020-07-26,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte.html,220,180,129
2020-07-26,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/tarification-concurrentie,122,75,58
2020-07-26,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte/liste-de,79,71,55
2020-07-26,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/faq/jours-de-fermeture-de,47,47,43
2020-07-26,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte/comptes-,48,39,30
2020-08-02,https://www.scotiaitrade.com/en/direct-investing-and-online-trading.html,42537,34995,19151
2020-08-02,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/faqs/market-holiday-schedule.htm,7790,7407,6831
2020-08-02,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/why-scotia-itrade/how-to-make-it,7290,5293,4914
2020-08-02,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/open-an-account.html,6049,4858,4252
2020-08-02,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/powerful-platforms/scotia-itrade,2890,2364,1608
2020-08-02,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/trading-fees/commissions-and-fee,2024,1784,1672
2020-08-02,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/forms-library.html,1191,1392,987
2020-08-02,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/investment-types/registered-acco,1841,1365,1156
2020-08-02,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/faqs/contact-us.html,1450,1316,1159
2020-08-02,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne.html,1295,1016,549
2020-08-02,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/faq/horaire-des-jours-fer,302,288,275
2020-08-02,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/faq/jours-de-fermeture-de,184,181,169
2020-08-02,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/pourquoi-scotia-itrade/co,217,155,127
2020-08-02,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte.html,201,180,146
2020-08-02,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/tarification-concurrentie,156,97,79
2020-08-02,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte/liste-de,58,58,44
2020-08-02,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/options-de-placement/comp,60,47,43
2020-08-09,https://www.scotiaitrade.com/en/direct-investing-and-online-trading.html,36135,30971,16011
2020-08-09,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/open-an-account.html,5744,4672,4044
2020-08-09,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/why-scotia-itrade/how-to-make-it,6395,4418,4091
2020-08-09,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/powerful-platforms/scotia-itrade,2375,1993,1225
2020-08-09,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/trading-fees/commissions-and-fee,2014,1719,1529
2020-08-09,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/forms-library.html,1328,1617,1086
2020-08-09,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/investment-types/registered-acco,1779,1325,1136
2020-08-09,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/why-scotia-itrade/special-offers,1518,957,859
2020-08-09,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/investment-types/open-a-practice,1159,894,818
2020-08-09,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne.html,1073,869,400
2020-08-09,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/pourquoi-scotia-itrade/co,219,145,101
2020-08-09,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte.html,190,170,143
2020-08-09,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/tarification-concurrentie,97,69,57
2020-08-09,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte/liste-de,59,60,51
2020-08-09,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/options-de-placement/comp,65,45,42
2020-08-09,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte/comptes-,47,36,29
2020-08-09,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/options-de-placement/acti,40,34,28
2020-08-16,https://www.scotiaitrade.com/en/direct-investing-and-online-trading.html,35081,29950,15815
2020-08-16,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/why-scotia-itrade/how-to-make-it,8752,6197,5641
2020-08-16,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/open-an-account.html,7969,6699,5909
2020-08-16,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/trading-fees/commissions-and-fee,2085,1811,1654
2020-08-16,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/powerful-platforms/scotia-itrade,2143,1766,1159
2020-08-16,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/forms-library.html,1413,1762,1177
2020-08-16,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/investment-types/registered-acco,1855,1395,1193
2020-08-16,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/why-scotia-itrade/special-offers,1625,1032,908
2020-08-16,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne.html,1159,925,457
2020-08-16,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/pourquoi-scotia-itrade/co,386,268,240
2020-08-16,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte.html,298,256,222
2020-08-16,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/tarification-concurrentie,104,80,69
2020-08-16,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte/liste-de,58,50,42
2020-08-16,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/options-de-placement/comp,60,41,39
2020-08-16,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/pourquoi-scotia-itrade/of,45,34,31
2020-08-23,https://www.scotiaitrade.com/en/direct-investing-and-online-trading.html,36985,31779,16610
2020-08-23,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/why-scotia-itrade/how-to-make-it,9280,6725,6224
2020-08-23,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/open-an-account.html,6177,4993,4340
